feature_key,count
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2566|A|64203|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2566|PA|64097|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2566|3389|PA|64645|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2566|3389|A|65414|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2566|RA|0|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|SA|65340|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|64911|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2826|3389|PA|65199|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|A|64891|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|64891|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|64879|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|64867|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2826|3389|PA|65158|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|A|64683|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|A|64144|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|64091|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2826|3389|PA|64645|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|RA|0|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|SA|65340|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|65297|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|64911|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3376|3389|PA|65199|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|A|64891|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|64891|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.184|6|128|2097|25|S|64240|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|64240|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|64236|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|64105|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|63801|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|63691|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|63631|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|63406|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|PA|63363|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|FA|63324|0|0,2
00:12:3f:79:0a:65|08:00:27:b5:b7:19|147.32.84.165|147.32.84.171|6|128|2157|139|A|63324|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|64879|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|64867|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3376|3389|PA|65158|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|A|64681|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|A|64195|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|A|64089|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|64089|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3376|3389|PA|64645|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3509|3389|S|65535|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|RA|0|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|A|65340|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|PA|65297|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|PA|64911|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3509|3389|PA|65199|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|A|64891|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|PA|64891|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|PA|64879|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|PA|64867|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3509|3389|PA|65158|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|A|64679|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|A|64193|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|A|64087|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|PA|64087|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3509|3389|PA|64645|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|SA|65340|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|RA|0|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|65297|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|64911|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3811|3389|PA|65199|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|A|64891|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|64891|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|64879|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|64867|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3811|3389|PA|65158|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|A|64689|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1041|80|S|64240|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|1040,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.212|6|128|1042|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1041|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.212|6|128|1042|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.212|6|128|1042|80|PA|64240|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|61.135.188.210|147.32.84.165|6|42|80|1041|A|6432|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|61.135.188.212|147.32.84.165|6|43|80|1042|A|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.212|6|128|1042|80|A|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.212|6|128|1042|80|FA|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1041|80|A|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1041|80|FA|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1043|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1043|80|FA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|220.181.111.147|6|128|1047|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1048|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|220.181.111.147|6|128|1047|80|A|65340|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|220.181.111.147|6|128|1047|80|PA|65340|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1050|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1049|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1048|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1048|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|209.85.149.160|6|128|1051|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|209.85.149.160|6|128|1051|80|PA|64350|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1048|80|A|63950|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|209.85.149.160|147.32.84.165|6|51|80|1051|PA|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1052|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1053|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1052|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1052|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1054|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1055|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1056|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1058|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1053|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1053|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1049|80|A|62850|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1049|80|PA|62850|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1055|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1052|80|A|62800|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1053|80|A|63950|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1049|PA|7504|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1058|80|PA|63187|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1056|A|7504|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1058|A|7504|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1056|PA|7504|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1056|80|A|63059|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1044|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1044|80|PA|64240|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1058|PA|8576|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1058|80|A|63059|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1049|80|PA|64215|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|61.135.188.210|147.32.84.165|6|42|80|1044|A|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1044|80|A|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1060|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1057|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1050|80|PA|63825|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1049|80|A|64215|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1061|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1062|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1063|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.65|6|128|1065|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1066|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.64|6|128|1067|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1056|80|PA|63771|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1060|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1060|80|PA|64240|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1057|A|6432|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1054|PA|7504|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.64|6|128|1067|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.65|6|128|1065|80|PA|64240|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|61.135.188.210|147.32.84.165|6|42|80|1060|A|6501|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1060|80|A|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1060|80|FA|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1057|80|PA|63014|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1050|A|10720|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1064|A|6432|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.64|147.32.84.165|6|42|80|1067|A|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|PA|63162|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1061|80|PA|62942|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1050|80|A|63730|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1050|80|PA|63730|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.65|6|128|1065|80|A|63272|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|PA|64140|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1061|80|PA|62836|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1064|A|9648|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1049|PA|10720|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1057|PA|7504|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1062|80|PA|63081|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|A|63172|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|PA|63172|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1062|80|PA|63315|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|PA|63532|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1066|80|PA|63440|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1062|80|PA|62923|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1057|80|PA|63896|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|PA|63825|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1054|80|PA|63008|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1057|PA|8576|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1055|80|PA|63541|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1054|PA|8576|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1063|80|PA|63163|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1069|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|A|63846|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1062|80|A|63360|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1056|80|PA|64186|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1069|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1069|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1050|80|A|63827|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|61.135.188.210|147.32.84.165|6|42|80|1069|A|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1069|80|A|63749|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1069|80|FA|63749|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1056|80|A|63588|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1049|80|A|63500|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|123.126.51.33|147.32.84.165|6|43|80|1063|PA|8576|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1058|80|A|63244|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1070|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1070|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|PA|63846|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1061|80|PA|63315|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1062|80|PA|63360|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|61.135.188.210|147.32.84.165|6|42|80|1070|A|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.57|6|128|1071|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1064|80|A|63151|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1066|80|A|64130|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.57|6|128|1071|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.57|6|128|1071|80|PA|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1070|80|A|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.57|6|128|1071|80|A|64027|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1062|80|A|63782|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|218.29.42.137|6|128|1072|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1073|80|S|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|218.29.42.137|6|128|1072|80|PA|65160|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.33|6|128|1055|80|A|63972|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1073|80|A|64240|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1073|80|PA|64240|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|61.135.188.210|147.32.84.165|6|42|80|1073|A|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.210|6|128|1073|80|A|64092|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|218.29.42.137|6|128|1072|80|A|64248|0|0,2
08:00:27:b5:b7:19|00:1e:49:db:19:c3|220.181.111.147|147.32.84.165|6|41|80|1047|FA|6432|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|61.135.188.157|6|128|1048|80|RA|0|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.64|6|128|1067|80|RA|0|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|123.126.51.65|6|128|1065|80|RA|0|0|0,2
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|218.29.42.137|6|128|1072|80|A|49232|0|0,2
